CUSTOMER_PK,SALUTATION,FIRST_NAME,LAST_NAME,GENDER,MARITAL_STATUS,DAY_OF_BIRTH,BIRTH_COUNTRY,EMAIL_ADDRESS,CITY_NAME,ZIP_CODE,COUNTRY_NAME,GMT_TIMEZONE_OFFSET,PREFERRED_CUST_FLAG,REGISTRATION_TIME,
25338699,Sir,Nick,Carver,M,U,7/1/1972,Mauritania,nick.carver@3a2g1rrde2gac.edu,Wilson,76971,United States,-6,FALSE,43:20.8,
25338735,Mrs.,Jennifer,Barnes,F,W,4/22/1988,Israel,jennifer.barnes@7hsykzdjtr.com,Green Acres,57683,United States,-6,FALSE,43:20.8,
25338747,Dr.,Benito,Harris,F,W,6/23/1941,Mali,benito.harris@txkjyv5yrv.edu,Maple Grove,38252,United States,-5,FALSE,43:20.8,
25338764,Mrs.,Ethel,Dexter,F,W,11/29/1960,Jordan,ethel.dexter@j4hj1bhtqf.org,Oak Grove,78370,United States,-6,FALSE,43:20.8,
25338778,Miss,Julia,Coleman,F,U,10/6/1956,Morocco,julia.coleman@oppqbv30oo.edu,Green Acres,,,,FALSE,43:20.8,
25338793,Mrs.,Alex,Johnson,F,S,2/16/1927,Guinea,alex.johnson@2azjocjuz7qvex.org,Pine Grove,24593,United States,-5,FALSE,43:20.8,
25338836,Dr.,Ellen,Copley,M,S,10/28/1973,Fiji,ellen.copley@bhbc.com,Oak Grove,28370,United States,-5,TRUE,43:20.8,
25338875,Dr.,Victoria,Campbell,F,U,12/4/1955,Norfolk Island,victoria.campbell@mae1bfdtsdrsqyu93y.edu,Greenfield,65038,United States,-6,FALSE,43:20.8,
25338910,Mrs.,Allison,Martin,F,U,12/27/1937,Zimbabwe,allison.martin@jc.com,Georgetown,37057,United States,-5,FALSE,43:20.8,
25338924,Ms.,Latanya,Garber,M,M,2/10/1941,China,latanya.garber@pnm5ejeivft.org,Mount Olive,58059,United States,-6,TRUE,43:20.8,
25338951,Mrs.,Donna,Taylor,M,S,3/14/1935,Mongolia,donna.taylor@schnrjqgbtyts.org,Wilton,26997,United States,-5,FALSE,43:20.8,
25338952,Miss,Norma,Lee,F,D,7/24/1988,Azerbaijan,norma.lee@uv.org,Concord,54107,United States,-6,TRUE,43:20.8,
25338977,Miss,Sandra,Thompson,M,M,2/9/1976,Belize,sandra.thompson@cdysgyqjaai.org,Greenville,51387,United States,-6,FALSE,43:20.8,
25338982,Dr.,William,Inman,F,M,8/1/1969,Niger,william.inman@k81tvgql.com,Wilson,56971,United States,-6,TRUE,43:20.8,
25339070,Dr.,Jack,Duncan,M,U,3/2/1987,Tajikistan,jack.duncan@dnqg9k4.edu,Smith,47317,United States,-6,TRUE,43:20.8,
25339120,Ms.,Janet,Vieira,M,D,1/21/1977,Sweden,janet.vieira@6.edu,Harmony,35804,United States,-6,FALSE,43:20.8,
25339149,Miss,Rocio,Lucas,F,U,2/10/1962,Jersey,rocio.lucas@yfhqsba3b9vhrz.edu,Johnsonville,97745,United States,-9,TRUE,43:20.8,
25339157,Sir,George,Poulin,F,M,8/24/1932,Mauritania,george.poulin@s1.org,Woodland,24854,United States,-5,FALSE,43:20.8,
25339172,Sir,Bobby,Purvis,F,U,6/18/1955,Pakistan,bobby.purvis@yy2sznbnndiacv4.edu,Buena Vista,75752,United States,-6,FALSE,43:20.8,
25339185,Dr.,Andrew,Coleman,F,W,11/3/1951,Aruba,andrew.coleman@yftyy.edu,Hamilton,92808,United States,-8,FALSE,43:20.8,
25339200,Dr.,Bruce,Breland,M,M,2/1/1990,Slovenia,bruce.breland@rgttvdoag7e.edu,Oakdale,69584,United States,-6,FALSE,43:20.8,
25339203,Dr.,Alan,Hooper,F,D,6/5/1989,Ghana,alan.hooper@lzon3u2tuem26zj.org,Walnut Grove,27752,United States,-5,TRUE,43:20.8,
25339220,Dr.,Carlo,Paul,M,M,7/27/1951,Guam,carlo.paul@lqzs6do9n.com,Five Points,96098,United States,-8,TRUE,43:20.8,
25339241,Mr.,Tyrone,Moore,M,W,2/7/1973,Iceland,tyrone.moore@baypgqfscmeqyf.edu,Cedar Grove,40411,United States,-5,FALSE,43:20.8,
25339251,Dr.,Alice,Williams,F,S,10/17/1946,Antarctica,alice.williams@rbbzqxqr14n0dnkf7.com,Pleasant Hill,63604,United States,-6,TRUE,43:20.8,
25339262,Mrs.,Sharon,Wise,F,D,3/28/1954,Cape Verde,sharon.wise@kejcuhj482.edu,Oakwood,60169,United States,-7,TRUE,43:20.8,
25339279,Dr.,James,Marks,M,U,9/13/1944,Djibouti,james.marks@dgoctq.com,Greenwood,28828,United States,-5,TRUE,43:20.8,
25339282,Sir,Matthew,Davis,M,M,11/4/1973,Finland,matthew.davis@na1cjlpdy.edu,Riverview,39003,United States,-5,FALSE,43:20.8,
25339289,Sir,Thomas,Green,M,S,8/10/1948,Mexico,thomas.green@af2q9lx78f.com,Centerville,60059,United States,-6,FALSE,43:20.8,
25339315,Dr.,Stanley,Graham,F,M,1/24/1970,Viet Nam,stanley.graham@q1dcmkzzh.org,Oakdale,69584,United States,-6,TRUE,43:20.8,
25339316,Dr.,Joshua,Camacho,F,U,4/25/1978,Australia,joshua.camacho@eqeqj9rkvkl.edu,Fairbanks,86653,United States,-7,FALSE,43:20.8,
25339317,Dr.,Tisha,Martinez,F,W,9/15/1987,Pitcairn,tisha.martinez@5mo6tze99a0ygjjh.edu,Crossroads,80534,United States,-7,TRUE,43:20.8,
27341835,Ms.,Anthony,Jenkins,F,S,4/12/1962,Guinea-Bissau,anthony.jenkins@fydjsvqapscu.com,Five Points,26098,United States,-5,FALSE,43:20.8,
27341844,Mrs.,Marlene,Nash,M,S,6/23/1966,Austria,marlene.nash@1yzjhefvlkz.edu,Mountain View,5066,United States,-5,FALSE,43:20.8,
27341845,Miss,Cheryl,Kline,F,D,3/20/1965,Malawi,cheryl.kline@lca8spppu.org,Clinton,48222,United States,-5,FALSE,43:20.8,
27341865,Dr.,Harry,Hull,M,S,7/5/1976,Azerbaijan,harry.hull@oxzlhds8zgty.org,Crossroads,20534,United States,-5,TRUE,43:20.8,
27341875,Dr.,Clarice,Leahy,M,S,9/12/1976,Armenia,clarice.leahy@rjclr.edu,Glenwood,63511,United States,-6,TRUE,43:20.8,
27341881,Ms.,Christine,Shultz,F,D,12/13/1953,Guam,christine.shultz@q94s.com,Oak Grove,68370,United States,-7,FALSE,43:20.8,
27341883,Dr.,Kathy,Escobar,F,S,3/2/1929,Israel,kathy.escobar@fx8.org,Glendale,43951,United States,-5,TRUE,43:20.8,
27341889,Sir,Samuel,Sandoval,M,W,12/4/1934,French Polynesia,samuel.sandoval@myjde7lxc.org,Marion,50399,United States,-6,FALSE,43:20.8,
27341943,Mr.,Robert,Christenson,M,M,12/26/1932,Yemen,robert.christenson@xl.edu,Fairview,75709,United States,-6,TRUE,43:20.8,
27341958,Miss,Jacquelyn,Healy,F,U,1/19/1944,Uganda,jacquelyn.healy@vsv.edu,Sulphur Springs,68354,United States,-6,FALSE,43:20.8,
27342041,Sir,Robert,Williams,M,S,5/8/1981,Saint Lucia,robert.williams@tjfiyqnujx2.com,Five Points,96098,United States,-8,FALSE,43:20.8,
27342044,Miss,Paulette,Haney,F,M,4/24/1968,Ireland,paulette.haney@qtds2ahysegi7qz.com,Oak Grove,48370,United States,-6,FALSE,43:20.8,
27342061,Dr.,Jeffrey,Logsdon,F,S,2/27/1947,Saint Helena,jeffrey.logsdon@mo1aoxzflrazvh.com,King,30008,United States,-6,TRUE,43:20.8,
27342063,Sir,John,Soto,M,U,10/21/1930,Ukraine,john.soto@hjgtib.com,Farmington,79145,United States,-6,FALSE,43:20.8,
27342068,Mrs.,Aaron,Estrella,F,U,10/2/1937,Comoros,aaron.estrella@ay1slsgv6vvmyihj.edu,Highland Park,56534,United States,-6,TRUE,43:20.8,
27342072,Mrs.,Jeannie,Cooper,M,M,4/4/1948,Vanuatu,jeannie.cooper@arva6plng7f.org,Midway,41904,United States,-6,FALSE,43:20.8,
27342092,Mr.,Thomas,Scholl,M,M,8/31/1936,Uzbekistan,thomas.scholl@asynlb0y.org,Springdale,78883,United States,-6,FALSE,43:20.8,
27342120,Sir,John,Leyva,F,W,7/19/1948,Jersey,john.leyva@ym0nsle28hep.com,Blair,65465,United States,-6,TRUE,43:20.8,
27342146,Mr.,Bryan,Madera,F,M,3/29/1970,Eritrea,bryan.madera@7jo3he65txlir.org,Greenville,91387,United States,-8,FALSE,43:20.8,
27342157,Sir,Randall,Chambers,F,U,7/4/1933,Singapore,randall.chambers@r9h681cyruv5r.org,Red Hill,54338,United States,-6,FALSE,43:20.8,
27342190,Mr.,David,Grant,F,U,1/19/1959,Tokelau,david.grant@186omp7vovncnic65.org,Lakewood,58877,United States,-6,TRUE,43:20.8,
27342209,Dr.,Ralph,Flynn,F,D,4/12/1924,Madagascar,ralph.flynn@asflvkos9deu.org,Greenfield,65038,United States,-6,TRUE,43:20.8,
27342210,Miss,Emma,Sherman,F,D,8/20/1974,Mauritania,emma.sherman@vko1vb.edu,Newtown,51749,United States,-6,TRUE,43:20.8,
27342239,Sir,Ray,Crockett,M,M,11/12/1986,United Arab Emirates,ray.crockett@4oma0.edu,Five Forks,22293,United States,-5,TRUE,43:20.8,
27342240,Ms.,Susana,Wilson,F,S,9/10/1928,Belgium,susana.wilson@tysl0lt4tik.edu,Kingston,24975,United States,-5,TRUE,43:20.8,
27342253,Mr.,Matthew,Mccann,M,U,12/9/1924,Tokelau,matthew.mccann@ehmk7gubh7xf.org,Brownsville,49310,United States,-5,TRUE,43:20.8,
27342274,Miss,Melodie,Rivera,M,M,5/9/1965,Turkey,melodie.rivera@02nokg.com,Florence,13394,United States,-5,TRUE,43:20.8,
27342291,Mr.,James,Gray,M,D,11/27/1981,Norfolk Island,james.gray@5zci40ng.edu,Antioch,48605,United States,-6,TRUE,43:20.8,
27342339,Dr.,John,Jackson,F,S,12/1/1966,Bolivia,john.jackson@chuuhyxqbrlnzrogvqo.org,Oak Hill,67838,United States,-6,FALSE,43:20.8,
27342349,Miss,Helen,Norman,M,S,7/5/1954,Malawi,helen.norman@e9nftlexxmqtr.org,Waterloo,41675,United States,-5,FALSE,43:20.8,
27342357,Miss,Earnestine,Webb,M,D,12/4/1967,Andorra,earnestine.webb@t.com,Newtown,61749,United States,-6,FALSE,43:20.8,
27342377,Dr.,Curtis,Simons,M,M,9/11/1953,Portugal,curtis.simons@cte8kvmyr6.com,Elkton,23481,United States,-5,TRUE,43:20.8,
27342407,Miss,Ceola,Brunner,M,M,5/22/1974,Solomon Islands,ceola.brunner@ahvf.org,Oakland,59843,United States,-6,FALSE,43:20.8,
27342412,Dr.,Glenn,Harris,F,W,2/7/1956,Guam,glenn.harris@0xm.edu,Lakewood,18877,United States,-5,FALSE,43:20.8,
27342427,Dr.,James,Martin,F,S,2/5/1964,Germany,james.martin@xojrom8s3gc.edu,Woodville,84289,United States,-7,FALSE,43:20.8,
27342452,Sir,Caleb,Jeffrey,M,U,4/12/1987,French Polynesia,caleb.jeffrey@6a.com,Fairfield,66192,United States,-7,FALSE,43:20.8,
27342478,Mrs.,Brittney,Stroud,F,D,7/8/1967,Christmas Island,brittney.stroud@yjzf0bzryc.org,Plainview,43683,United States,-5,FALSE,43:20.8,
27342513,Mrs.,Judith,Peel,M,D,2/17/1983,Belgium,judith.peel@r67.com,Five Points,36098,United States,-6,FALSE,43:20.8,
27342550,Dr.,Marilyn,Hutchings,F,D,10/4/1925,Algeria,marilyn.hutchings@6fdqkrqyc6.com,Hillcrest,73003,United States,-6,TRUE,43:20.8,
27342557,Miss,Denise,Key,M,D,6/23/1968,French Guiana,denise.key@q9amovnmxu4f.com,Forest Hills,49237,United States,-5,TRUE,43:20.8,
27342558,Sir,Gustavo,Brown,F,S,4/11/1972,Namibia,gustavo.brown@bfsbnjym26.org,Unionville,51711,United States,-6,FALSE,43:20.8,
27342606,Sir,Kevin,Pitre,F,S,2/10/1971,Panama,kevin.pitre@jgkj.com,Spring Hill,86787,United States,-7,FALSE,43:20.8,
27342616,Dr.,Sandra,Chandler,F,U,3/10/1984,Oman,sandra.chandler@yhfd8.com,Wilson,36971,United States,-5,FALSE,43:20.8,
27342630,Miss,Marisela,Herrera,F,S,6/29/1978,Hong Kong,marisela.herrera@hbu9lo91kg9es.edu,Unionville,51711,United States,,TRUE,43:20.8,
27342632,Mr.,Howard,Doucette,M,U,5/7/1970,Uzbekistan,howard.doucette@iqyaysd1qon.edu,Arlington,66557,United States,-6,FALSE,43:20.8,
27342672,Miss,Lori,Key,M,S,5/2/1975,Turkmenistan,lori.key@yrhget8jz3vdvnjud0.com,Gravel Hill,41944,United States,-5,TRUE,43:20.8,
27342676,Mr.,Richard,Hanson,F,U,1/23/1971,Mayotte,richard.hanson@i0gvco6prg.edu,Wilson,86971,United States,-7,FALSE,43:20.8,
27342692,Mr.,Harry,Wallace,M,W,3/27/1941,Nepal,harry.wallace@syqe4kcv5fqe6.org,Providence,76614,United States,-6,TRUE,43:20.8,
27342710,Dr.,Karmen,Wagner,M,W,11/24/1933,Venezuela,karmen.wagner@9fb.com,Bridgeport,65817,United States,-6,TRUE,43:20.8,
27342718,Mr.,Tom,Delgado,M,M,6/8/1959,Cayman Islands,tom.delgado@tf.com,Midway,31904,United States,-5,FALSE,43:20.8,
27342750,Ms.,Anna,Knudsen,M,S,10/4/1970,Venezuela,anna.knudsen@9el2k2gdlrd.edu,Highland Park,46534,United States,-5,FALSE,43:20.8,
27342758,Miss,Sonia,Haag,F,D,5/14/1991,Virgin Islands U.S.,sonia.haag@udpcdi9.edu,Lincoln,71289,United States,-6,FALSE,43:20.8,
27342773,Sir,Bryce,Hunter,M,D,8/6/1976,Finland,bryce.hunter@g5r16rnl7nhj0b7.edu,Summit,40499,United States,-5,FALSE,43:20.8,
27342803,Dr.,Marion,Hunt,M,M,11/22/1933,Japan,marion.hunt@4v94e2tmsre9.org,Wilson,36971,United States,-5,FALSE,43:20.8,
27342834,Miss,Miriam,Stout,F,D,10/9/1934,Israel,miriam.stout@joz1jkjiqe.org,White Oak,56668,United States,-6,FALSE,43:20.8,
27342841,Mrs.,Priscilla,Thomas,F,U,3/11/1925,Netherlands Antilles,priscilla.thomas@rm36dsed3d.edu,Forest Hills,39237,United States,-5,TRUE,43:20.8,
27342855,Dr.,Wendi,Gonzalez,M,M,7/13/1977,Morocco,wendi.gonzalez@mjxvv7qbjz.org,Summit,10499,United States,-5,FALSE,43:20.8,
27342861,Dr.,Julia,Huang,F,U,6/28/1964,Netherlands Antilles,julia.huang@nn.com,Fairfield,96192,United States,-8,TRUE,43:20.8,
27342869,Mrs.,Brenda,Peck,M,D,12/30/1979,Guatemala,brenda.peck@877ra.edu,Wilson,76971,United States,-6,TRUE,43:20.8,
27342871,Mr.,Todd,Lee,M,S,4/1/1983,Slovakia,todd.lee@vdrihzumnvlgitz.org,Providence,86614,United States,-7,TRUE,43:20.8,
27342880,Ms.,Michelle,Overton,F,M,10/12/1980,Angola,michelle.overton@no5tgxasg.org,Five Forks,52293,United States,-6,FALSE,43:20.8,
27342901,Sir,Christopher,Lea,F,U,1/6/1964,Switzerland,christopher.lea@7yj0i1pd6fm2.org,Pleasant Grove,24136,United States,-5,TRUE,43:20.8,
27342909,Ms.,Delores,Fulcher,F,W,7/12/1992,New Caledonia,delores.fulcher@lnmnonlgkp9ia1k9ys.edu,Clifton,78014,United States,-6,FALSE,43:20.8,
27342920,Mrs.,Susan,Robinson,M,M,6/28/1955,Slovenia,susan.robinson@oyk0qnajlv0sbdz.edu,Georgetown,67057,United States,-6,TRUE,43:20.8,
27342924,Mrs.,Claudia,Sapp,M,M,6/12/1983,Suriname,claudia.sapp@dshkrs.org,Lakeview,78579,United States,-6,TRUE,43:20.8,
27342952,Sir,Everett,Jamison,M,M,3/19/1924,RÉunion,everett.jamison@ccgss.edu,Sulphur Springs,58354,United States,-6,TRUE,43:20.8,
27342975,Dr.,Kathy,Flynn,F,W,4/8/1967,Mali,kathy.flynn@l7f.com,Red Hill,24338,United States,-5,TRUE,43:20.8,
27343022,Miss,Rochelle,Mattox,M,W,7/13/1992,Austria,rochelle.mattox@9t9tf2.org,Morgantown,39193,United States,-5,FALSE,43:20.8,
27343039,Dr.,Dorothy,Crawford,M,U,11/22/1990,Kyrgyzstan,dorothy.crawford@y1upjf4voko.edu,White Oak,16668,United States,-5,TRUE,43:20.8,
27343089,Sir,Jack,Jenkins,M,U,5/8/1930,Equatorial Guinea,jack.jenkins@qbstxr2kmiu5ba072f6j.org,Green Acres,77683,United States,-6,FALSE,43:20.8,
27343108,Dr.,Robert,Rangel,F,M,3/31/1935,Anguilla,robert.rangel@zcrsibqyj.com,Hamilton,,United States,,FALSE,43:20.8,
27343112,Sir,Phillip,Steward,F,D,6/12/1973,Norway,phillip.steward@2phrggykuppg.edu,Antioch,48605,United States,-6,FALSE,43:20.8,
27343122,Mrs.,Ashley,Sheehan,M,M,10/20/1967,Andorra,ashley.sheehan@h6uxkgdxrsv.org,Bridgeport,45817,United States,-5,FALSE,43:20.8,
27343124,Dr.,Raymond,Battle,M,D,10/18/1982,Suriname,raymond.battle@0b7gimb9cvbamcgzub.org,Caledonia,77411,United States,-6,TRUE,43:20.8,
27343125,Mrs.,Catherine,Diaz,F,M,2/28/1974,Nepal,catherine.diaz@1bohsy.org,Mount Pleasant,31933,United States,-5,TRUE,43:20.8,
27343149,Dr.,Donnie,Fox,M,D,8/29/1959,Saint Helena,donnie.fox@brfx6erfelyu5vd.org,Brownsville,89310,United States,-7,TRUE,43:20.8,
27343150,Ms.,Ellen,Sherman,F,M,6/18/1971,Bouvet Island,ellen.sherman@hu90tg.edu,Clifton,78014,United States,-6,TRUE,43:20.8,
27343169,Sir,Jacob,Crosby,F,U,3/3/1926,Guatemala,jacob.crosby@snvhlagvyyj2g.com,Red Hill,44338,United States,-5,FALSE,43:20.8,
27343186,Mr.,Guadalupe,Moore,M,S,5/24/1924,Guinea-Bissau,guadalupe.moore@ndk.edu,Springfield,39303,United States,-5,FALSE,43:20.8,
27343189,Ms.,Edna,Butler,F,U,6/30/1960,Monaco,edna.butler@lzoetbyjo.edu,Newtown,71749,United States,-6,TRUE,43:20.8,
27343193,Miss,Barbara,Crawley,F,D,6/5/1991,Israel,barbara.crawley@angevb1anyg.com,Shady Grove,32812,United States,-6,FALSE,43:20.8,
27343208,Mr.,Craig,Goss,M,S,6/8/1957,Nigeria,craig.goss@fnhabpxlkkqjfoq.org,Bethel,35281,United States,-6,TRUE,43:20.8,
27343222,Dr.,Ronald,Ramirez,M,W,10/8/1973,Niue,ronald.ramirez@tjt.org,Jackson,59583,United States,-6,TRUE,43:20.8,
27343308,Mrs.,Anthony,Camp,M,M,3/11/1960,Tonga,anthony.camp@sggvaylnztaigrfitt4.com,Franklin,29101,United States,-5,FALSE,43:20.8,
27343365,Mrs.,Deanna,Wilson,M,S,11/14/1988,Kyrgyzstan,deanna.wilson@fytoqkai4l.com,Fairfield,6792,United States,-5,FALSE,43:20.8,
27343379,Dr.,Ronald,Ali,F,S,3/26/1979,Haiti,ronald.ali@velkxg.org,Mount Vernon,48482,United States,-5,TRUE,43:20.8,
27343387,Mrs.,Amy,Meredith,F,M,6/27/1974,Malaysia,amy.meredith@afr1d3ncmfbs.com,Sutton,55413,United States,-7,FALSE,43:20.8,
27343399,Sir,Barry,Barnes,F,S,5/9/1958,Egypt,barry.barnes@dfpvhgkjjemeg8nq6.org,Highland,39454,United States,-5,FALSE,43:20.8,
27343408,Mr.,Tyler,Francis,M,S,1/23/1929,Brazil,tyler.francis@zbxf4belfb9.com,Kingston,64975,United States,-7,FALSE,43:20.8,
27343409,Dr.,Joe,Page,F,M,6/7/1942,Malaysia,joe.page@smcxyoxh1d.com,Hopewell,70587,United States,-6,TRUE,43:20.8,
27343436,Dr.,Granville,Foster,M,W,11/1/1942,Haiti,granville.foster@cz.com,Sulphur Springs,8954,United States,-5,FALSE,43:20.8,
27343440,Miss,Grace,Pena,F,D,10/6/1935,Bermuda,grace.pena@xesuedryk8gorubkpbed.org,Mountain View,14466,United States,-5,TRUE,43:20.8,
27343484,Mrs.,Sarah,Hernandez,F,M,5/16/1958,Cape Verde,sarah.hernandez@tnhy5g2vy3hatg.org,Thomas,50330,United States,-6,FALSE,43:20.8,
27343528,Dr.,Thomas,Elliot,F,M,10/17/1968,Myanmar,thomas.elliot@pjzhxysnq.org,Red Hill,24338,United States,-5,FALSE,43:20.8,
27343549,Mr.,James,Willingham,F,M,3/13/1962,"Virgin Islands, U.S.",james.willingham@o07snl.org,Maple Grove,58252,United States,-6,FALSE,43:20.8,
27343567,Ms.,Kimberly,Tillman,F,W,6/14/1982,Guyana,kimberly.tillman@hck5n1stmncq.org,Belleview,50492,United States,-6,TRUE,43:20.8,
27343583,Mr.,Barry,Gill,F,M,6/23/1966,Cyprus,barry.gill@ap5kuqx.org,Clifton,58014,United States,-6,FALSE,43:20.8,
27343590,Mrs.,Theresa,Kennedy,F,U,1/10/1955,Aland Islands,theresa.kennedy@kgcqkmokqbzr.com,Gum Springs,2706,United States,-5,TRUE,43:20.8,
27343641,Mrs.,Natalie,Mcginnis,F,D,4/20/1944,Malaysia,natalie.mcginnis@r0miixaep.edu,Mountain View,64466,United States,-6,TRUE,43:20.8,
27343667,Mr.,Scott,Teeter,F,D,10/11/1960,Ukraine,scott.teeter@v8xlidr7mmvvx.org,Leland,69452,United States,-6,TRUE,43:20.8,
27343672,Mrs.,Valerie,Conroy,F,W,12/19/1983,Togo,valerie.conroy@yvsm0bm.com,Buena Vista,45752,United States,-6,FALSE,43:20.8,
27343693,Mrs.,Beth,Plunkett,F,U,7/11/1966,Austria,beth.plunkett@rmaat76uvy.org,Jackson,49583,United States,-6,FALSE,43:20.8,
27343716,Mr.,Stephen,Pfeifer,F,D,6/29/1988,United Kingdom,stephen.pfeifer@h.org,Five Forks,32293,United States,-6,TRUE,43:20.8,
27343724,Sir,Eddie,Herrera,F,S,9/29/1948,Aruba,eddie.herrera@y8gyuff2xx.org,Greenville,51387,United States,-6,FALSE,43:20.8,
27343726,Miss,Bianca,Shields,M,S,9/1/1945,Puerto Rico,bianca.shields@6uhzxqp4svsbi.com,Clifton,38014,United States,-6,TRUE,43:20.8,
27343732,Dr.,David,Richardson,M,S,11/29/1931,Nauru,david.richardson@xcqj.com,Woodland,84854,United States,-7,FALSE,43:20.8,
27343742,Dr.,Jason,Rivero,M,M,9/25/1984,Venezuela,jason.rivero@vgvmz.edu,Shiloh,69275,United States,-6,FALSE,43:20.8,
27343783,Miss,Clara,Robertson,F,S,10/29/1951,Mongolia,clara.robertson@0jgfq9zr7u2.edu,Hamilton,42808,United States,-5,FALSE,43:20.8,
27343785,Dr.,Moses,Lee,M,M,,El Salvador,moses.lee@bin.edu,Red Hill,54338,United States,-6,,43:20.8,
27343806,Ms.,Michelle,Peters,F,W,8/10/1985,Solomon Islands,michelle.peters@xpneoq6igev7u.edu,Spring Valley,66060,United States,-6,FALSE,43:20.8,
27343831,Dr.,John,Doyle,F,U,10/24/1955,Palau,john.doyle@zbuomnu3vqk.org,Cumberland,28971,United States,-5,TRUE,43:20.8,
27343844,Mr.,Randolph,Sexton,F,W,7/4/1988,Slovakia,randolph.sexton@pb4hj3j1xo.com,Maple Grove,68252,United States,-6,FALSE,43:20.8,
27343846,Dr.,Lucie,Andersen,F,D,7/18/1965,Palau,lucie.andersen@jc0axgbihbq2yxb.com,Barnes,43788,United States,-5,TRUE,43:20.8,
27343901,Dr.,Harry,Baxter,F,M,2/8/1975,Belgium,harry.baxter@ahvp3z.edu,Crossroads,50534,United States,-6,TRUE,43:20.8,
27343918,Mr.,Corey,Yost,F,M,12/18/1924,Vanuatu,corey.yost@4hd8v59th.com,Farmington,79145,United States,-6,TRUE,43:20.8,
27343919,Sir,David,Anderson,F,S,5/3/1948,"Moldova, Republic Of",david.anderson@ala9joijrb.org,Five Forks,22293,United States,-5,TRUE,43:20.8,
27343925,Mrs.,Tiffany,Lanier,M,W,10/7/1925,Italy,tiffany.lanier@sr3jha.org,Red Hill,64338,United States,-6,FALSE,43:20.8,
27343936,Dr.,Albert,Elder,F,M,10/25/1965,Aruba,albert.elder@7csgxmjshpjn96zvep.com,Riverside,69231,United States,-7,TRUE,43:20.8,
27343944,Dr.,Stewart,Richards,F,U,2/2/1936,Cuba,stewart.richards@9ehx9vyqzzv.edu,Leesville,25423,United States,-5,FALSE,43:20.8,
27343956,Mrs.,Michelle,Griggs,F,U,3/12/1949,Afghanistan,michelle.griggs@vjkjcdufey9cl.com,Franklin,59101,United States,-6,FALSE,43:20.8,
27343980,Dr.,Clyde,Anderson,F,D,1/8/1992,Wallis And Futuna,clyde.anderson@tt82ycypmjv8.com,Post Oak,38567,United States,-5,FALSE,43:20.8,
27344019,Miss,Velma,Mann,F,D,4/10/1974,Ethiopia,velma.mann@ubritbettuc.org,New Hope,79431,United States,-6,FALSE,43:20.8,
27344021,Sir,Billy,Davis,F,D,3/3/1931,Fiji,billy.davis@ux.edu,Walnut Grove,77752,United States,-6,FALSE,43:20.8,
27344025,Mr.,Robert,White,F,W,8/22/1964,Latvia,robert.white@rks3mflbnqm4s6.org,Kingston,64975,United States,-7,TRUE,43:20.8,
27344034,Sir,Thomas,Thomas,M,D,4/4/1936,Kenya,thomas.thomas@rsjcd7f.org,Newport,61521,United States,-6,FALSE,43:20.8,
27344075,Dr.,Gerald,Gilley,M,M,12/8/1936,Tokelau,gerald.gilley@qxe6n9aju7m.com,Fairfield,26192,United States,-5,TRUE,43:20.8,
27344128,Dr.,William,Oneal,F,U,7/1/1930,Niger,william.oneal@hlbfdp9bmmsil.com,Mount Olive,68059,United States,-6,FALSE,43:20.8,
27344130,Dr.,Blake,Anderson,M,D,2/19/1951,Burundi,blake.anderson@uu8jsxh7qxdd.org,Jamestown,36867,United States,-5,TRUE,43:20.8,
27344138,Miss,Amber,Garcia,M,D,1/3/1965,Solomon Islands,amber.garcia@nb0be.com,Spring Valley,56060,United States,-6,TRUE,43:20.8,
27344146,Dr.,Sean,Vanover,F,S,12/7/1966,Mayotte,sean.vanover@feovzynibmgznmx.edu,Georgetown,97057,United States,-8,FALSE,43:20.8,
27344152,Dr.,Michael,Reynolds,M,U,12/22/1928,Pitcairn,michael.reynolds@pqrzlsfj8rot7.edu,Liberty,73451,United States,-6,FALSE,43:20.8,
27344157,Dr.,Ruth,Ellis,F,W,9/28/1969,Latvia,ruth.ellis@3jftelj0uvh19hpl.org,Wilson,56971,United States,-7,TRUE,43:20.8,
27344159,Ms.,Benita,Herr,F,D,7/18/1985,Albania,benita.herr@qrhtzxdf4agy2.org,Roxbury,55508,United States,-7,TRUE,43:20.8,
27344188,Sir,Giovanni,Porter,M,M,2/28/1962,Maldives,giovanni.porter@v9aq1sux4plt.edu,Friendship,54536,United States,-6,FALSE,43:20.8,
27344208,Dr.,Paul,Pulliam,F,D,2/28/1984,Slovenia,paul.pulliam@zslnfipy.org,Greenwood,48828,United States,-6,FALSE,43:20.8,
27344226,Sir,Lawrence,Edwards,M,D,8/16/1989,Rwanda,lawrence.edwards@czmagp2knby5.org,Plainview,83683,United States,-7,FALSE,43:20.8,
27344249,Sir,Zack,Byars,F,U,11/2/1930,Philippines,zack.byars@kuz0z0xmx.com,Ashland,24244,United States,-5,TRUE,43:20.8,
27344259,Sir,Harrison,Jackson,F,D,9/30/1946,Martinique,harrison.jackson@lt7ky.edu,Oakwood,70169,United States,-6,FALSE,43:20.8,
27344271,Sir,Abraham,Berry,F,D,2/15/1967,Denmark,abraham.berry@chk1oahl.com,King,70008,United States,-6,FALSE,43:20.8,
